Titre,Sous-titre,Date,Lien
"Nouveau variant «mu», 3e dose, batailles judiciaires autour du pass sanitaire… Le point sur la pandémie de Covid-19",Le point sur la pandémie de Covid-19.,2021-09-01,https://www.liberation.fr/societe/sante/nouveau-variant-mu-3e-dose-batailles-judiciaires-autour-du-pass-sanitaire-le-point-sur-la-pandemie-de-covid-19-20210901_TIBYBXEHQRHYPPVILATRH7IOM4/
"Le nombre de classes fermées en baisse, vaccination bientôt obligatoire pour les élèves en Californie, quatrième record consécutif de morts en Russie... Le point sur la pandémie de Covid-19",Le point sur la pandémie ce vendredi.,2021-10-01,https://www.liberation.fr/societe/sante/le-nombre-de-classes-fermees-en-baisse-vaccination-bientot-obligatoire-pour-les-eleves-en-californie-quatrieme-record-consecutif-de-morts-en-russie-le-point-sur-la-pandemie-de-covid-19-20211001_B3PGIAANFVB5JF2P3OM5VRIJLU/
Covid-19 : le nombre de contaminations et de morts par jour n’a jamais été aussi élevé en Russie,"La Russie a enregistré ce dimanche un nouveau record de contaminations au coronavirus pour le quatrième jour consécutif. Outre le faible taux de vaccination, la propagation est facilitée par le faible respect des gestes barrières.",2021-10-17,https://www.liberation.fr/societe/sante/covid-19-le-nombre-de-contaminations-et-de-morts-par-jour-na-jamais-ete-aussi-eleve-en-russie-20211017_T3OY6MRF45AYXOMX3HBYB5Z24A/
Covid-19 : les Etats-Unis s’organisent pour commencer la vaccination des 5-11 ans au plus vite,"Achat de doses, campagne d’information, adaptation de la piqûre… L’administration Biden multiplie les efforts pour permettre aux 28 millions de jeunes Américains de se faire vacciner rapidement une fois que le sérum Pfizer sera autorisé.",2021-10-20,https://www.liberation.fr/international/covid-19-les-etats-unis-sorganisent-pour-commencer-la-vaccination-des-5-11-ans-au-plus-vite-20211020_VNJR3X7RAVDCNH2G3REQ3IERDQ/
"Molnupivarir : «Pas un remède miracle contre le Covid-19, ni un substitut à la vaccination»",Le chercheur Germán Velásquez demeure prudent sur l’efficacité du médicament de Merck en attendant l’approbation des autorités sanitaires. Il pointe la gestion de l’épidémie de Covid par les pays riches.,2021-10-27,https://www.liberation.fr/societe/sante/molnupivarir-pas-un-remede-miracle-contre-le-covid-19-ni-un-substitut-a-la-vaccination-20211027_6TDJ2HLL7JGUXGSOXFK5B3RXHA/
Covid-19 : le scepticisme du footballeur Joshua Kimmich à l’égard de la vaccination fait jaser en Allemagne,"Le ministre de l’Intérieur et plusieurs médecins ont critiqué le discours du joueur du Bayern Munich, qui a fait part de ses réticences vis-à-vis de la vaccination contre le coronavirus.",2021-10-27,https://www.liberation.fr/international/covid-19-le-scepticisme-du-footballeur-joshua-kimmich-a-legard-de-la-vaccination-fait-jaser-en-allemagne-20211027_RVY4AODXGRCCBGLTWI3OKTQ7BA/
Covid-19 : nouveau record du nombre d’enfants hospitalisés en France,"En pleine cinquième vague, 119 enfants de moins de 10 ans ayant contracté le coronavirus sont actuellement soignés dans des hôpitaux du pays, dont 27 en soins critiques. Du jamais-vu depuis deux ans de pandémie.",2021-12-16,https://www.liberation.fr/societe/covid-19-nouveau-record-du-nombre-denfants-hospitalises-en-france-20211216_MSU4HWIUPFDKBG6CGDMZWRH4UQ/
"Tests, vaccins et masques : face à la résurgence du Covid, comment prévenir l’infection ?","Plus de trois ans après le début de la pandémie, la reprise du Covid-19 fait resurgir des questions parfois oubliées. «Libé» fait le point sur les gestes préventifs à adopter.",2023-09-01,https://www.liberation.fr/societe/sante/tests-vaccins-et-masques-face-a-la-resurgence-du-covid-comment-prevenir-linfection-20230901_MYBX6KUDFZG5NH4B2UVGSRI74I/
Une seule dose de vaccin suffit pour les anciens malades du Covid-19,"Dans un avis remis ce vendredi au gouvernement, la Haute autorité de Santé recommande de n’utiliser qu’une seule injection pour les personnes ayant contracté le virus, dans un délai de six mois. De quoi accélérer la campagne de vaccination.",2021-02-12,https://www.liberation.fr/societe/sante/une-seule-dose-de-vaccin-suffit-pour-les-anciens-malades-du-covid-19-20210212_FFF7J6PDFVCWRBJISAD53F3SHA/
"Covid-19 : «On espère retrouver plus de libertés d’ici 4 à 6 semaines», selon Olivier Véran","Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-03-01,https://www.liberation.fr/societe/sante/en-direct-suivez-les-dernieres-informations-sur-lepidemie-de-covid-19-20210301_FAETCQUTAZFKLP7JVGJU3SMRHY/
Le Sommet sur les économies africaines demande la levée des brevets sur les vaccins contre le Covid-19,"Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-05-18,https://www.liberation.fr/societe/sante/retrouvez-les-dernieres-informations-sur-la-crise-sanitaire-liee-a-la-pandemie-de-covid-19-20210518_2DNQWETKINCUVKM3PJ6KB5FT6I/
"Epidémie de Covid-19 : le virus circule plus vite que les vaccins, s’inquiète l’OMS","Vaccination, reconfinement, déconfinement, avancées scientifiques, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-06-14,https://www.liberation.fr/societe/sante/retrouvez-les-dernieres-informations-sur-lepidemie-de-covid-19-20210614_FNTDDIAVHBEZJHBCQ2S72ML5MU/
Covid-19 : peut-on exiger le certificat de vaccination d’un soignant à l’hôpital ou en Ehpad ?,Les professionnels de santé peuvent communiquer leur statut vaccinal aux patients. Mais ces derniers ne peuvent l’exiger.,2021-07-07,https://www.liberation.fr/checknews/covid-19-peut-on-exiger-le-certificat-de-vaccination-dun-soignant-a-lhopital-ou-en-ehpad-20210707_HYAD27BKLBANVOQXEKRCOCP37Q/
Covid-19 : Darmanin n’exclut pas la vaccination obligatoire pour les policiers,Le ministre de l’Intérieur a prévenu ce mardi qu’il rendrait la vaccination contre le Covid-19 obligatoire pour les policiers au contact du public si leur taux de vaccination n’atteignait pas 90 %.,2021-08-24,https://www.liberation.fr/societe/sante/darmanin-nexclut-pas-la-vaccination-obligatoire-pour-les-policiers-20210824_SLIORUKD3VHC5FD55XFZVD3LFM/
"Vers une extension du pass sanitaire, la Corée du Nord refuse les vaccins chinois, confinement prolongé en Polynésie... Le point sur la pandémie de Covid-19","Le pass sanitaire vers une extension après le 15 novembre, la Corée du Nord refuse les vaccins chinois, confinement prolongé en Polynésie... Le point sur la pandémie de Covid-19",2021-09-02,https://www.liberation.fr/societe/sante/vers-une-extension-du-pass-sanitaire-la-coree-du-nord-refuse-les-vaccins-chinois-confinement-prolonge-en-polynesie-le-point-sur-la-pandemie-de-covid-19-20210902_QVXFSK62XJCIVMJM5ERO4NDIEE/
Covax contraint d’abaisser son objectif de vaccination contre le Covid des pays pauvres,"Le dispositif de solidarité internationale vaccinale contre le Covid-19, Covax, espère protéger cette année 20% de la population mondiale des pays pauvres, ce qui est bien en-deçà de ses ambitions initiales.",2021-09-08,https://www.liberation.fr/societe/sante/covax-contraint-dabaisser-son-objectif-de-vaccination-contre-le-covid-des-pays-pauvres-20210908_YGO7434RFFCUDLJYZ7XMG7IENU/
Covid-19 : Pfizer annonce une efficacité de 90% de son vaccin pour les enfants de 5 à 11 ans,"Le vaccin contre le Covid-19 de Pfizer-BioNTech serait efficace à 90,7% pour prévenir les formes symptomatiques de la maladie chez les enfants âgés de 5 à 11 ans, selon l’entreprise.",2021-10-22,https://www.liberation.fr/societe/sante/covid-19-pfizer-annonce-une-efficacite-de-90-de-son-vaccin-pour-les-enfants-de-5-a-11-ans-20211022_RJ7BAOCU7NBRTLWNOEIJAOFEOY/
"Covid-19 : face à omicron, Joe Biden mise sur les tests et les vaccins","A quelques heures de la prise de parole attendue du président américain alors que le variant omicron représente près de 75% des nouvelles contaminations aux Etats-Unis, l’administration dévoile sa riposte.",2021-12-21,https://www.liberation.fr/international/amerique/covid-19-face-a-omicron-joe-biden-mise-sur-les-tests-et-les-vaccins-20211221_H26EUJS325CDRBNJRAP5N6MYYE/
Covid-19: le Vatican a-t-il édité une pièce de 20 euros pro-masque et pro-vaccin?,"Le Bureau numismatique du Vatican a produit une pièce officielle de 20 euros rendant hommage aux soignants et au vaccin anti-Covid, qui agace les milieux antivax.",2022-07-04,https://www.liberation.fr/checknews/covid-19-le-vatican-a-t-il-edite-une-piece-de-20-euros-pro-masque-et-pro-vaccin-20220704_INJSHHD4JJEWPJO22L3AQVWXJA/
Brésil : perquisitions et saisies chez Bolsonaro dans une affaire de falsification de certificats de vaccins anti-Covid,L’ex président brésilien qui s’est illustré par sa gestion calamiteuse de la pandémie du Covid n’a jamais caché son scepticisme vis-à-vis de la vaccination.,2023-05-04,https://www.liberation.fr/international/amerique/bresil-perquisitions-et-saisies-chez-bolsonaro-dans-une-affaire-de-falsification-de-certificats-de-vaccins-anti-covid-20230504_H727HLUYDJBBDLRWNUE55XF5DY/
"Hausse des cas, variants, vaccins… Ce qu’il faut savoir sur la reprise du Covid","Une reprise épidémique est observée depuis le milieu de l’été, avec deux nouveaux sous-variants d’omicron. Malgré des indicateurs moins nombreux et précis, les niveaux des premières vagues ne semblent pas atteints.",2023-09-21,https://www.liberation.fr/societe/sante/hausse-des-cas-variants-vaccins-ce-quil-faut-savoir-sur-la-reprise-du-covid-20230921_WQTYIHJAYVED7IWXPXPZ4Y6K5Y/
Covid-19 : les festivals accueilleront cet été un maximum de 5000 spectateurs assis,"Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-02-18,https://www.liberation.fr/societe/sante/air-france-klm-affiche-une-perte-de-71-milliards-deuros-a-cause-de-la-pandemie-20210218_AS25U46HUBDL7CORJASR32YCQ4/
"Covid-19 : après Nice, Véran annonce un confinement le week-end à Dunkerque","Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-02-24,https://www.liberation.fr/societe/sante/en-direct-suivez-les-dernieres-informations-sur-lepidemie-de-covid-19-20210224_CIPFPC5B25DLDL53S7U7CFL3GM/
Covid-19 : des «mesures de freinage» attendues «au moins jusqu’au 15 avril»,"Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-03-17,https://www.liberation.fr/international/retrouvez-les-dernieres-actualites-de-la-journee-20210317_GKLKAPRXM5A5LNVEVWB6G2NVM4/
Covid-19 : l’OMS dénonce la lenteur «inacceptable» de la vaccination en Europe,L’Organisation mondiale de la santé pointe du doigt un rythme de vaccination trop lent en Europe tandis que la situation épidémique n’aurait jamais été aussi inquiétante.,2021-04-01,https://www.liberation.fr/societe/sante/covid-19-loms-denonce-la-lenteur-inacceptable-de-la-vaccination-en-europe-20210401_IXIW22FO4FAEPPZUITVFWPYXXA/
"Président Joe Biden, faites des vaccins contre le Covid-19 un bien commun","D'anciens chefs d'Etats et des lauréats du prix Nobel s’adressent à Joe Biden afin qu’il soutienne la dérogation d’urgence aux règles de propriété intellectuelle liées au Covid-19, qui limitent un accès mondial et équitable aux vaccins.",2021-04-15,https://www.liberation.fr/idees-et-debats/opinions/president-joe-biden-faites-des-vaccins-contre-le-covid-19-un-bien-commun-20210415_G2HGNR5PENCKVHQ3HCRALW2S6A/
"Covid-19 : les bénéfices du vaccin AstraZeneca augmentent avec l’âge, selon l’EMA","Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-04-23,https://www.liberation.fr/societe/sante/covid-19-retrouvez-les-dernieres-informations-sur-lepidemie-en-france-et-dans-le-monde-20210423_7PBUTIWQ6ZDX7IMXXEOYGKB4XU/
Covid : Macron annonce la vaccination des ados et évoque la fin du port du masque en extérieur,"Après s’être félicité de l’avancée de la vaccination, le président de la République a précisé de nouvelles dispositions pour la fin des restrictions.",2021-06-02,https://www.liberation.fr/societe/sante/covid-macron-annonce-la-vaccination-des-ados-et-evoque-la-fin-du-port-du-masque-en-exterieur-20210602_LPZXL25ZQZBO7JOPP4ZNPN736U/
Le site médical de référence Vidal a-t-il affirmé qu’il n’y avait pas de preuve que les vaccins protègent contre les formes graves de Covid 19 ?,"Des articles à destination du grand public, publiés il y a plusieurs mois sur le site Vidal.fr, ont été actualisés après qu’un auditeur de RMC a cité cette source obsolète dans l’émission «Neumann / Lechypre».",2021-07-05,https://www.liberation.fr/checknews/le-site-medical-de-reference-vidal-a-t-il-affirme-quil-ny-avait-pas-de-preuve-que-les-vaccins-protegent-contre-les-formes-graves-de-covid-19-20210705_OUTW5YU5LVHPTE4YFL2P3Y6NBI/
"Au Brésil et en Inde, une éclaircie face au Covid-19","Après avoir connu l’horreur au printemps, les deux pays ont vu les contaminations chuter ces dernières semaines. Pour autant, une nouvelle flambée des cas n’est pas à exclure.",2021-07-23,https://www.liberation.fr/international/amerique/au-bresil-et-en-inde-une-eclaircie-face-au-covid-19-20210723_AEIUM2NBMBHNLDN3KYNTSO6MRY/
Vaccins contre le Covid et troubles menstruels : pas de lien établi «à ce jour»,"Si les témoignages de femmes dont le cycle est perturbé continuent d’affluer sur les réseaux sociaux, l’Agence du médicament (ANSM) n’établit pas de lien pour le moment entre les troubles menstruels et l’injection des deux doses.",2021-08-09,https://www.liberation.fr/societe/sante/vaccins-contre-le-covid-et-troubles-menstruels-pas-de-lien-etabli-a-ce-jour-20210809_67QPSAOZCNCPZMA2QZHOZ3HDHU/
"36 000 faux pass, les vaccins chinois en partie reconnus, mortalité au plus haut en Russie... Le point sur la pandémie de Covid-19","Le point sur la pandémie,  ce jeudi.",2021-09-23,https://www.liberation.fr/societe/sante/36-000-faux-pass-les-vaccins-chinois-en-partie-reconnus-mortalite-au-plus-haut-en-russie-le-point-sur-la-pandemie-de-covid-19-20210923_W567GLCK4BFDRLH52C4XA2RZ4Q/
Vaccination contre le Covid-19 : la HAS recommande une dose supplémentaire pour les soignants,"La Haute autorité de santé recommande d’étendre la troisième dose de vaccin contre le Covid aux «soignants, transports sanitaires et professionnels du secteur médico-social».",2021-10-06,https://www.liberation.fr/societe/sante/vaccination-contre-le-covid-19-la-has-recommande-une-dose-supplementaire-pour-les-soignants-20211006_PA3NISWRBZGQ7K7PLHIWHUVYEM/
