ID,Titre,Sous-titre,Date,Lien
LIB_2021_200,Covid : Macron annonce la vaccination des ados et évoque la fin du port du masque en extérieur,"Après s’être félicité de l’avancée de la vaccination, le président de la République a précisé de nouvelles dispositions pour la fin des restrictions.",2021-06-02,https://www.liberation.fr/societe/sante/covid-macron-annonce-la-vaccination-des-ados-et-evoque-la-fin-du-port-du-masque-en-exterieur-20210602_LPZXL25ZQZBO7JOPP4ZNPN736U/
LIB_2021_201,Le site médical de référence Vidal a-t-il affirmé qu’il n’y avait pas de preuve que les vaccins protègent contre les formes graves de Covid 19 ?,"Des articles à destination du grand public, publiés il y a plusieurs mois sur le site Vidal.fr, ont été actualisés après qu’un auditeur de RMC a cité cette source obsolète dans l’émission «Neumann / Lechypre».",2021-07-05,https://www.liberation.fr/checknews/le-site-medical-de-reference-vidal-a-t-il-affirme-quil-ny-avait-pas-de-preuve-que-les-vaccins-protegent-contre-les-formes-graves-de-covid-19-20210705_OUTW5YU5LVHPTE4YFL2P3Y6NBI/
LIB_2021_202,"Au Brésil et en Inde, une éclaircie face au Covid-19","Après avoir connu l’horreur au printemps, les deux pays ont vu les contaminations chuter ces dernières semaines. Pour autant, une nouvelle flambée des cas n’est pas à exclure.",2021-07-23,https://www.liberation.fr/international/amerique/au-bresil-et-en-inde-une-eclaircie-face-au-covid-19-20210723_AEIUM2NBMBHNLDN3KYNTSO6MRY/
LIB_2021_203,Vaccins contre le Covid et troubles menstruels : pas de lien établi «à ce jour»,"Si les témoignages de femmes dont le cycle est perturbé continuent d’affluer sur les réseaux sociaux, l’Agence du médicament (ANSM) n’établit pas de lien pour le moment entre les troubles menstruels et l’injection des deux doses.",2021-08-09,https://www.liberation.fr/societe/sante/vaccins-contre-le-covid-et-troubles-menstruels-pas-de-lien-etabli-a-ce-jour-20210809_67QPSAOZCNCPZMA2QZHOZ3HDHU/
LIB_2021_204,"36 000 faux pass, les vaccins chinois en partie reconnus, mortalité au plus haut en Russie... Le point sur la pandémie de Covid-19","Le point sur la pandémie,  ce jeudi.",2021-09-23,https://www.liberation.fr/societe/sante/36-000-faux-pass-les-vaccins-chinois-en-partie-reconnus-mortalite-au-plus-haut-en-russie-le-point-sur-la-pandemie-de-covid-19-20210923_W567GLCK4BFDRLH52C4XA2RZ4Q/
LIB_2021_205,Vaccination contre le Covid-19 : la HAS recommande une dose supplémentaire pour les soignants,"La Haute autorité de santé recommande d’étendre la troisième dose de vaccin contre le Covid aux «soignants, transports sanitaires et professionnels du secteur médico-social».",2021-10-06,https://www.liberation.fr/societe/sante/vaccination-contre-le-covid-19-la-has-recommande-une-dose-supplementaire-pour-les-soignants-20211006_PA3NISWRBZGQ7K7PLHIWHUVYEM/
LIB_2021_206,Covid-19 : Moderna annonce des résultats positifs pour son vaccin chez les enfants de 6-11 ans,"Quelques jours après Pfizer, le géant américain affirme que son médicament démontre une réponse immunitaire forte chez les 6-11 ans. Plusieurs instances doivent encore valider le vaccin pour qu’il puisse être injecté aux plus jeunes.",2021-10-25,https://www.liberation.fr/societe/sante/covid-19-moderna-annonce-des-resultats-positifs-pour-son-vaccin-chez-les-enfants-de-6-11-ans-20211025_67Z5IDLHL5EFXF3AC5AKM3ZJ3M/
LIB_2021_207,Pourquoi l’OMS est-elle défavorable à la généralisation de la troisième dose de vaccin anti-Covid ?,"La scientifique en chef de l'OMS, Soumya Swaminathan, a reconnu l’utilité d’une dose supplémentaire pour les personnes à risque. Elle souligne cependant que de nombreux adultes n’ont pas encore eu accès au vaccin.",2021-11-28,https://www.liberation.fr/checknews/pourquoi-loms-est-elle-defavorable-a-la-generalisation-de-la-troisieme-dose-de-vaccin-anti-covid-20211128_EM4RYPTM5RHA3LOVDXNIV5OTNM/
LIB_2021_208,Martinique : deux leaders syndicaux anti-obligation vaccinale meurent du covid-19,"Après Alain Decaille, président de la fédération des taxis indépendants de Martinique, le président du syndicat pour la défense des artistes martiniquais Aimé Agat est lui aussi décédé des suites du covid-19 ce lundi.",2021-12-22,https://www.liberation.fr/societe/sante/martinique-deux-leaders-syndicaux-anti-obligation-vaccinale-meurent-du-covid-19-20211222_EVNIW4OOXVGPRKVNWJSKXKSM6M/
LIB_2021_209,Covid-19 : comment se déroule la vaccination des étrangers en France ?,La possibilité de se faire vacciner ou non pour un étranger résidant en France dépend uniquement de son inclusion ou non dans les publics cibles.,2021-01-28,https://www.liberation.fr/checknews/2021/01/28/covid-19-comment-se-deroule-la-vaccination-des-etrangers-en-france_1818586/
LIB_2021_210,"Des vaccins anti-Covid «sûrs et halal», tranchent les autorités religieuses musulmanes",La présence de gélatine de porc parmi les lipides souvent utilisés pour stabiliser et conserver les produits mélangés dans tout vaccin a suscité auparavant inquiétudes et réserves chez les fidèles soucieux de ne pas consommer le produit interdit par leur religion.,2021-01-14,https://www.liberation.fr/planete/2021/01/14/des-vaccins-anti-covid-surs-et-halal-tranchent-les-autorites-religieuses-musulmanes_1815990/
LIB_2021_211,Est-il vrai que les assureurs refuseraient de payer une assurance-vie en cas de décès lié au vaccin anti-Covid ?,Une rumeur canadienne circule désormais en France : les assureurs refuseraient de payer le capital décès de contrats d’assurance-vie pour les personnes décédées des suites de la campagne de vaccination actuelle.,2021-03-18,https://www.liberation.fr/checknews/est-il-vrai-que-les-assureurs-refuseraient-de-payer-une-assurance-vie-en-cas-de-deces-lie-au-vaccin-anti-covid-20210318_TOJ77ZS5SBA3VE65P2B4LU2VXI/
LIB_2021_212,Covid-19 : la France va commencer à produire des vaccins,"Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-04-05,https://www.liberation.fr/societe/sante/covid-19-des-autotests-en-pharmacie-des-le-12-avril-20210403_YTJ5DCA3QZBVZGKYZOSIYBFPJU/
LIB_2021_213,Covid : pourquoi le Chili a-t-il été contraint de reconfiner malgré une campagne de vaccination très avancée ?,"Une conjonction de facteurs fait que le Chili, malgré un très haut niveau de vaccination, est pris dans une nouvelle vague épidémique. Au point de se reconfiner.",2021-04-07,https://www.liberation.fr/checknews/covid-pourquoi-le-chili-a-ete-contraint-de-reconfiner-malgre-une-campagne-de-vaccination-tres-avancee-20210407_UL5XEG5XUVA6NMAARPXMQSREXQ/
LIB_2021_214,Covid-19 : près de 6 000 patients en réa et plus de 30 000 hospitalisés la veille de la réouverture des écoles,"Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-04-25,https://www.liberation.fr/societe/sante/retrouvez-les-dernieres-informations-sur-lepidemie-de-covid-19-20210424_SCDXGTWGIBC7LGACL5JAOSZS7E/
LIB_2021_215,Est-il vrai que 25% des effets secondaires des vaccins contre le Covid sont «graves» ?,"Environ 7 500 effets secondaires «graves» ont été recensés par les centres de pharmacovigilance, sur environ 30 000 déclarations. Mais cela ne veut pas dire que 25% des effets secondaires consécutifs à une injection de vaccin sont «graves».",2021-05-05,https://www.liberation.fr/checknews/est-il-vrai-que-25-des-effets-secondaires-des-vaccins-sont-graves-20210505_S64M2QEFAZC7BCAFWNKNMDF6LQ/
LIB_2021_216,Le délai entre deux injections de vaccin contre le Covid-19 raccourci à trois semaines,"Vaccination, reconfinement, déconfinement, avancées scientifiques, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-06-15,https://www.liberation.fr/societe/sante/le-delai-entre-deux-injections-de-vaccin-contre-le-covid-19-raccourci-a-trois-semaines-20210615_FXZVQYJNWJBW7BZD4BE7MNOSAM/
LIB_2021_217,Quelle est la part de vaccinés parmi les cas de Covid-19 au Royaume-Uni ?,"D’après des données publiées par le Public Health England, les principaux contaminés par le variant delta sont les moins de 50 ans encore non vaccinés.",2021-06-29,https://www.liberation.fr/checknews/quelle-est-la-part-de-vaccines-parmi-les-cas-de-covid-19-au-royaume-uni-20210629_2L5BDVJLJFEK5NZ3S6JDETPUBQ/
LIB_2021_218,"Le pape appelle les croyants à se faire vacciner, l’antidépresseur qui réduit d’un tiers les hospitalisations, troisième dose pour tous aux Etats-Unis… Le point sur la pandémie de Covid-19",Le point sur la pandémie de Covid-19 ce mercredi.,2021-08-18,https://www.liberation.fr/societe/sante/le-pape-appelle-les-croyants-a-se-faire-vacciner-lantidepresseur-qui-reduit-dun-tiers-les-hospitalisations-troisieme-dose-pour-tous-aux-etats-unis-le-point-sur-la-pandemie-de-covid-19-20210818_X6KQPDJHLFDJJPC5LWNN5WZMJI/
LIB_2021_219,"Covid-19 : le pass sanitaire fait exploser les tests, la vaccination chute","Dopée par l’annonce du pass sanitaire, la vaccination contre le Covid-19 ne cesse de ralentir depuis, et ce malgré l’extension de la mesure aux cafés, restaurants et trains. La demande de tests de dépistage a en revanche explosé.",2021-08-21,https://www.liberation.fr/societe/sante/covid-19-le-pass-sanitaire-fait-exploser-les-tests-la-vaccination-chute-20210821_ZSRZOK2BWFDDNMISUN3URLY47Q/
LIB_2021_220,Vaccin contre le Covid : Londres résilie son contrat avec le laboratoire français Valneva,Le Royaume-Uni avait commandé 100 millions de doses pour 2021-2022 au laboratoire franco-autrichien. Qui conteste les raisons avancées par le gouvernement britannique pour mettre fin au contrat.,2021-09-13,https://www.liberation.fr/societe/sante/covid-londres-resilie-son-contrat-de-vaccins-avec-le-laboratoire-francais-valneva-20210913_65ZX2XIHWNHMLP6J2X3TN7AXZE/
LIB_2021_221,"Covid-19 : Porto Rico, son soleil, ses plages, ses vaccins","Associé aux Etats-Unis, le territoire a un taux de couverture vaccinale supérieur à ceux des autres Etats. Grâce à une gestion de la pandémie autonome de Washington et à la maturité d’une population habituée aux situations d'urgence.",2021-12-10,https://www.liberation.fr/international/amerique/covid-19-porto-rico-son-soleil-ses-plages-ses-vaccins-20211210_DM6NW6N7DVGQRNFLC44MJ5K3F4/
LIB_2021_222,"Covid-19: en Inde, la vaccination en petite forme","Les autorités, qui entendent vacciner 300 millions de personnes en six mois, font face à la méfiance de certains y compris parmi le personnel médical, alors que le vaccin local a été validé dans l'urgence.",2021-01-21,https://www.liberation.fr/planete/2021/01/21/en-inde-vaccinations-en-petite-forme_1818144/
LIB_2021_223,La vaccination contre le Covid-19 exige-t-elle un consentement écrit et un délai de réflexion de quatre jours ?,Plusieurs médias font référence à un consentement écrit des résidents en Ehpad et des députés LR dénoncent un délai de quatre jours entre celui-ci et la vaccination. Or ni l'un ni l'autre ne figurent dans les textes guidant la stratégie vaccinale en France.,2021-01-05,https://www.liberation.fr/checknews/2021/01/05/la-vaccination-contre-le-covid-19-exige-t-elle-un-consentement-ecrit-et-un-delai-de-reflexion-de-qua_1810292/
LIB_2021_224,Vaccin anti-Covid : l’exécutif met la com,"«Inertie», «impréparation»… Attaqué en raison de la lenteur de la campagne de vaccination, le Président affiche son impatience dans les médias et a réuni, lundi, une réunion «de travail».",2021-01-04,https://www.liberation.fr/france/2021/01/04/vaccin-anti-covid-l-executif-met-la-com_1810336/
LIB_2021_225,Covid-19 : baisse du nombre de patients à l’hôpital et en réa en France,"Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-02-16,https://www.liberation.fr/societe/sante/retrouvez-les-dernieres-actualites-sur-lepidemie-de-covid-19-20210216_YVX5CKFLA5C57M3LEVOV2OHTAY/
LIB_2021_226,"Covid-19 : en France, les hospitalisations repartent à la hausse","Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-03-05,https://www.liberation.fr/societe/sante/retrouvez-les-dernieres-actualites-sur-la-pandemie-de-covid-19-20210305_YXPUFTVZ2NGMPC4RUHP2EEIQ5M/
LIB_2021_227,Covid-19 : où en est la vaccination dans votre région,"Avec notre tableau de bord, suivez au jour le jour l’évolution de la vaccination contre le Covid-19 en France et en régions, par classes d’âge.",2021-05-05,https://www.liberation.fr/societe/sante/covid-19-ou-en-est-la-vaccination-dans-votre-region-20210505_H6X4DHAOUZCH3OFMXGIJNMZVQY/
LIB_2021_228,Covid-19 : nouvelles du front vaccinal,"Christian Lehmann est écrivain et médecin dans les Yvelines. Pour «Libération», il tient la chronique d’une société suspendue à l’évolution du coronavirus.",2021-07-25,https://www.liberation.fr/societe/sante/covid-19-nouvelles-du-front-vaccinal-20210725_D7SV3G65HNFUVCEDTEYWEKPV4A/
LIB_2021_229,"10 000 hospitalisés en France, vaccination obligatoire pour la Nouvelle-Calédonie, record de décès en Iran… Le point sur la pandémie de Covid-19",Le point sur la pandémie de Covid-19.,2021-08-16,https://www.liberation.fr/societe/sante/10-000-hospitalises-en-france-vaccination-obligatoire-pour-la-nouvelle-caledonie-record-de-deces-en-iran-le-point-sur-la-pandemie-de-covid-19-20210816_3RWHP7FKPBDTPD6A5GCTCZZLO4/
LIB_2021_230,"Covid-19 : se vacciner est «un acte d’amour», selon le pape",Le pape François a appelé e mercredi dans une vidéo tous les croyants à faire son «petit geste d’amour» en se faisant vacciner.,2021-08-18,https://www.liberation.fr/societe/religions/covid-19-se-vacciner-est-un-acte-damour-selon-le-pape-20210818_PCDUIMANVBDVNGKY2SZ5FKFLMU/
LIB_2021_231,Covid et rentrée des classes : la seule protection qui vaille s’appelle «vaccin»,"Si les protocoles sanitaires dans les écoles sont nécessaires, la protection la plus efficace reste la piqure.",2021-08-23,https://www.liberation.fr/idees-et-debats/editorial/covid-et-rentree-des-classes-la-seule-protection-qui-vaille-sappelle-vaccin-20210823_A4PAWFWW4VGRZFHK6FXTQIXIUM/
LIB_2021_232,Covid-19 : où en est la vaccination des jeunes ?,"A la veille de la rentrée scolaire, le niveau de vaccination des élèves est beaucoup moins élevé que celui de la population adulte.",2021-09-01,https://www.liberation.fr/societe/education/covid-19-ou-en-est-la-vaccination-des-jeunes-20210901_H6X3UOCM6JHCPMGQKD7TZRUEIM/
LIB_2021_233,Vaccination contre le Covid-19 : la Bulgarie très mauvaise élève de l’Union européenne,"Si la moyenne des adultes vaccinés dans l’UE a dépassé les 70%, ce chiffre ne représente pas une situation homogène au sein des pays membres. Focus sur la Bulgarie, très à la traîne.",2021-09-03,https://www.liberation.fr/international/vaccination-contre-le-covid-19-la-bulgarie-tres-mauvaise-eleve-de-lunion-europeenne-20210903_JRCZ6AG5CRBZ5L5PPCEQJ6LBMA/
LIB_2022_234,Vaccination contre le Covid : les seniors encore trop peu nombreux à avoir fait le rappel,"Moins de la moitié des Français de plus de 70 ans a reçu une nouvelle injection, déplorent les autorités sanitaires. Le vaccin, qui permet de réduire le risque de forme grave, est recommandé à partir de 60 ans et ouvert à tous.",2022-12-27,https://www.liberation.fr/societe/sante/vaccination-contre-le-covid-les-seniors-encore-trop-peu-nombreux-a-avoir-fait-le-rappel-20221227_BUVX44O73VCDHPGA3TC257YCEE/
LIB_2024_235,Covid : la Cour européenne estime infondées les plaintes de soignants antivax contre leur administration,"Dans un arrêt jeudi 29 août, l’institution juge que l’injonction vaccinale faite aux professionnels de santé par l’Etat de Saint-Marin était justifiée.",2024-08-30,https://www.liberation.fr/societe/sante/covid-la-cour-europeenne-estime-infondees-les-plaintes-de-soignants-antivax-contre-leur-administration-20240830_VTMOWNHE5NAYBK3DZYJIBVKVHE/
LIB_2021_236,"Covid-19 : à quand, grâce au vaccin, un retour à la vie normale ?","La campagne de vaccination en France a débuté par les plus fragiles et se poursuivra, progressivement, auprès de groupes de moins en moins à risque. En fonction de la date de levée des restrictions, les conséquences sanitaires seront donc plus ou moins importantes.",2021-01-21,https://www.liberation.fr/checknews/2021/01/21/covid-19-a-partir-de-quelle-pourcentage-de-la-population-vaccinee-pourra-t-on-retrouver-une-vie-norm_1815899/
LIB_2021_237,Covid-19 : le vaccin empêche-t-il la transmission du virus ?,"Efficaces pour protéger de la maladie, on ignore si les vaccins empêchent totalement le développement du virus dans le nez ou la gorge, et donc leur effet sur la transmission du virus à autrui. Plusieurs recherches, notamment françaises, visent à dissiper ces doutes.",2021-01-11,https://www.liberation.fr/checknews/2021/01/11/covid-19-le-vaccin-empeche-t-il-la-transmission-du-virus_1810859/
LIB_2021_238,Vaccination contre le Covid-19 : qu’est-ce que le collectif de citoyens tirés au sort ?,Un panel représentatif de 35 Français aura la lourde tâche d'«accompagner» la campagne vaccinale en exprimant craintes ou questions à partir de mi-janvier.,2021-01-04,https://www.liberation.fr/france/2021/01/04/vaccination-contre-le-covid-19-qu-est-ce-que-le-collectif-de-citoyens-tires-au-sort_1810278/
LIB_2021_239,"Contre le Covid-19, les autorités sanitaires américaines recommandent le port de «deux masques superposés»","Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-02-10,https://www.liberation.fr/societe/sante/retrouvez-toute-lactualite-sur-lepidemie-de-covid-19-20210210_KVHODKP47JFW5F7UVFRSAMLAVU/
LIB_2021_240,Le vaccin AstraZeneca serait très efficace contre les formes graves de Covid-19,"Selon les autorités de santé écossaises, le vaccin aurait permis une baisse de 94% des hospitalisations.",2021-02-22,https://www.liberation.fr/societe/le-vaccin-astrazeneca-serait-tres-efficace-contre-les-formes-graves-de-covid-19-20210222_NETLH57B35HNZJZZHE4UNABECU/
LIB_2021_241,Vaccins contre le Covid : Spoutnik V gravite à l’Est,"Après la Hongrie, la République tchèque a franchi le pas en passant commande du vaccin russe dimanche, tandis que la Slovaquie a reçu une première livraison lundi. Le tout sans attendre la validation par l’Agence européenne des médicaments.",2021-03-03,https://www.liberation.fr/international/europe/vaccins-contre-le-covid-spoutnik-v-gravite-a-lest-20210303_6EM6FAKFQFEHNJ6QMFQLUAX2JE/
LIB_2021_242,Comment éviter une quatrième vague de Covid-19 ?,"L’épidémie ne prendra pas fin cet été. Le gouvernement français a des mesures à prendre pour que cette vague soit la dernière. Vaccination, ventilation, surveillance épidémique, autant d'outils à bien employer.",2021-04-14,https://www.liberation.fr/societe/sante/comment-eviter-une-quatrieme-vague-de-covid-19-20210414_7K32LQ5HSNCOFPCPSQGZSZJPUA/
LIB_2021_243,"Covid-19 : dans la Marne, 140 patients «vaccinés» au sérum physiologique","Une erreur «sans conséquence pour leur santé», a indiqué le CHU de Reims, qui cherche les causes ayant entraîné cette bévue.",2021-04-24,https://www.liberation.fr/societe/sante/covid-19-dans-la-marne-140-patients-vaccines-au-serum-physiologique-20210424_T3S4XLRMRZA3BBV3RBQBSLZZHA/
LIB_2021_244,Covid-19 : cartographie des 270 000 rendez-vous de vaccination non pourvus en France,L’analyse des chiffres du site Vitemadose et des données de Santé publique France révèlent de fortes disparités de créneaux disponibles entre départements.,2021-04-28,https://www.liberation.fr/societe/sante/covid-19-cartographie-des-270-000-rendez-vous-de-vaccination-non-pourvus-en-france-20210428_QNATU56CHFC6XOGTVR6N7XSC4Q/
LIB_2021_245,Conditionner le pass sanitaire à une troisième dose contre le Covid-19 : l’Académie de médecine s’y oppose,"Le gouvernement a reconnu qu’il réfléchissait désormais à conditionner le sésame à une dose de rappel, ce que critique l’instance de scientifiques, évoquant une «discrimination injustifiée».",2021-10-29,https://www.liberation.fr/societe/sante/conditionner-le-pass-sanitaire-a-une-troisieme-dose-contre-le-covid-19-lacademie-de-medecine-sy-oppose-20211029_ZIQI7GWIVVCFRGF7UPMUBDLS6I/
LIB_2023_246,Grippe : la campagne de vaccination prolongée jusqu’au 28 février,Les autorités sanitaires françaises ont décidé de prolonger la campagne de vaccination contre la grippe saisonnière afin qu’un maximum de personnes à risque puissent bénéficier du vaccin.,2023-01-20,https://www.liberation.fr/societe/sante/vaccination-contre-la-grippe-la-campagne-de-vaccination-prolongee-jusquau-28-fevrier-20230120_COU4XC225BALNLMFI5SDCPAJ2M/
LIB_2023_247,"Covid-19 : qu’est-ce que le code «Z28.1», que les antivax dénoncent comme un «fichage»?","Plusieurs militants opposés à la vaccination accusent les autorités de ficher la population refusant de se vacciner. Ce code, qui n’est pas spécifique au Covid et lui est antérieur, n’est que très rarement utilisé.",2023-02-01,https://www.liberation.fr/checknews/covid-19-quest-ce-que-le-code-z281-que-les-antivax-denoncent-comme-un-fichage-20230201_DDH4N5HXJNEVJONHV7J2Q27KNM/
LIB_2023_248,Le Parlement européen a-t-il invité un médecin affirmant que le Covid-19 est une arme «de terrorisme intérieur» ?,"Présenté comme intervenant «devant le Parlement», l’américain David Martin a en réalité participé à un colloque organisé par des covidosceptiques et antivax dans une des salles de l’Assemblée. Et non pas devant les eurodéputés.",2023-06-03,https://www.liberation.fr/checknews/le-parlement-europeen-a-t-il-invite-un-medecin-affirmant-que-le-covid-19-est-une-arme-de-terrorisme-interieur-20230603_SJHKL25WIFEIJHPJYA3CCBIOII/
LIB_2021_249,Vaccin Covid-19 : que valent les annonces israéliennes sur la baisse du risque d’infection?,"Ces dernières semaines, plusieurs données israéliennes ont été commentées dans la presse comme la preuve d’un effet précoce des vaccins, non seulement sur le risque de développer les symptômes du Covid, mais aussi contre le risque d’infection. Or, les données disponibles ne permettent pas encore de conclure sur ce dernier point.",2021-02-02,https://www.liberation.fr/checknews/2021/02/02/vaccin-covid-19-que-valent-les-annonces-israeliennes-sur-la-baisse-du-risque-d-infection_1818779/
LIB_2021_250,Covid-19 : les librairies finalement reconnues comme commerces essentiels,"Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-02-26,https://www.liberation.fr/societe/sante/en-direct-suivez-les-dernieres-informations-sur-le-covid-19-20210226_7KJROUUZRBHOBMCUKXZ4HYKPQU/
LIB_2021_251,"Covid-19 : pourquoi l’épidémie repart-elle aux Seychelles, malgré un très fort taux de vaccination ?",La moindre efficacité des vaccins utilisés et une couverture vaccinale encore inférieure à 50% comptent parmi les pistes d’explication de cette recrudescence.,2021-05-07,https://www.liberation.fr/checknews/covid-19-pourquoi-lepidemie-repart-elle-aux-seychelles-malgre-un-tres-fort-taux-de-vaccination-20210507_HOR52EVOTJDYZKSOUBZJIRGJRA/
LIB_2021_252,Covid-19 : les contaminations en forte hausse en Ile-de-France faute de vaccination suffisante,"La situation épidémique commence à s’emballer dans la région, où les personnes entièrement vaccinées ne représentent que 35,8% de la population. Un terrain propice à la propagation du variant delta.",2021-07-07,https://www.liberation.fr/societe/sante/covid-19-les-contaminations-en-forte-hausse-en-ile-de-france-faute-de-vaccination-suffisante-20210707_NGZRGSJNJ5GVJF3BC5TZWVLJR4/
LIB_2021_253,"Campagne de rappel anti-Covid-19, Macron à Marseille, parade militaire des talibans… L’actu de ce mercredi",L’actu de ce mercredi.,2021-09-01,https://www.liberation.fr/international/campagne-de-rappel-anti-covid-19-macron-a-marseille-parade-militaire-des-talibans-lactu-de-ce-mercredi-20210901_ILGMBAZRIVFIXCRAUW5HDVJSIY/
LIB_2021_254,"Covid-19 : 16 morts en vingt-quatre heures, la Nouvelle-Calédonie sous le choc",Le territoire d’outre-mer est confronté pour la première fois au virus et enregistre 49 morts depuis les premiers cas début septembre. Le gouvernement demande à la population de devenir des «combattants antivirus».,2021-09-22,https://www.liberation.fr/societe/sante/covid-19-16-morts-en-vingt-quatre-heures-la-nouvelle-caledonie-sous-le-choc-20210922_JYYMMJLQVRAZFOKDWNWZSBV4O4/
LIB_2022_255,"Kathrin Jansen, ex-responsable de la recherche chez Pfizer, a-t-elle admis que le vaccin anti-Covid a été produit trop vite ?",L’interview dans une revue scientifique de l’ancienne responsable de la recherche des vaccins du laboratoire a suscité de nombreuses réactions sur les réseaux sociaux.,2022-11-14,https://www.liberation.fr/checknews/kathrin-jansen-ex-responsable-de-la-recherche-chez-pfizer-a-t-elle-admis-que-le-vaccin-anti-covid-a-ete-produit-trop-vite-20221114_NCTEZERQA5CT7N4AGT2GREIQCI/
LIB_2022_256,"Vaccination anti-Covid : le rappel est bien ouvert à tous, François Braun appelle à un sursaut","Le ministre de la Santé assure que tout le monde peut se faire vacciner et appelle toute la population à se mobiliser, en particulier les plus fragiles. Côté masques, il refuse toujours l’obligation.",2022-12-09,https://www.liberation.fr/societe/sante/vaccination-anti-covid-le-rappel-est-bien-ouvert-a-tous-assure-francois-braun-20221209_TTBPGNAFUBGFLFGTHDYVENNRH4/
LIB_2023_257,"Covid-19 : après l’avis favorable de la HAS, le gouvernement va lever l’obligation vaccinale des soignants","Dans un avis publié ce jeudi, l’autorité scientifique estime que cette mesure n'est plus justifiée. Ces recommandations s’imposent au gouvernement : le ministre de la Santé va mener des concertations sur l’application de cette décision.",2023-03-30,https://www.liberation.fr/societe/sante/covid-19-la-haute-autorite-de-sante-recommande-de-lever-lobligation-vaccinale-des-soignants-20230330_NIVXOTNUQ5C3VGIAFQEHWZZCWM/
LIB_2023_258,"En tuant prématurément, le Covid-19 a coûté 337 millions d’années de vie","En deux ans et en tuant prématurément des millions de personnes, la pandémie de Covid-19 aurait fait perdre 337 millions d’années de vie, estime l’OMS ce vendredi.",2023-05-19,https://www.liberation.fr/societe/sante/en-tuant-prematurement-le-covid-19-a-coute-337-millions-dannees-de-vie-20230519_ZE6K35QCZVAPZCM755GLB7SJCI/
LIB_2021_259,"Le Royaume-Uni se déconfine, arrivée des autotests du Covid-19 en France, la bande de la BAC Nord devant la justice… L’actualité ce lundi",Retrouvez toute l’actualité de ce lundi matin.,2021-04-12,https://www.liberation.fr/international/le-royaume-uni-se-deconfine-arrivee-des-autotests-du-covid-19-en-france-la-bande-de-la-bac-nord-devant-la-justice-lactualite-ce-lundi-20210412_XU7YUPAONBB53CZXEQCV4B3BGA/
LIB_2021_260,"Covid-19 : la dynamique de vaccination se poursuit, un essoufflement chez les plus âgés","Les centres de vaccination ne font plus le plein, mais le rythme de vaccination se maintient,  notamment grâce aux médecins et  pharmaciens. La France est impliquée dans une course face au variant delta pour éviter une reprise épidémique.",2021-06-11,https://www.liberation.fr/societe/sante/covid-19-la-dynamique-de-vaccination-se-poursuit-un-essoufflement-chez-les-plus-ages-20210611_XNZRL45DHJABFDENW3FQ52FIMQ/
LIB_2021_261,"Mélanger deux vaccins contre le Covid-19, une stratégie prometteuse","Plusieurs études sont en cours pour tester la sûreté et l’efficacité de changer de type de vaccin entre les deux doses. Les premiers résultats, sur des patients vaccinés avec AstraZeneca puis Pfizer, suggèrent une meilleure efficacité.",2021-06-12,https://www.liberation.fr/societe/sante/melanger-deux-vaccins-contre-le-covid-19-une-strategie-prometteuse-20210612_PPVUV5IMVNF5LCLSIBDIOCP5BE/
LIB_2021_262,"Vaccin, Covid-19 et pass sanitaire : le bon, la brute et le truand","Christian Lehmann est écrivain et médecin dans les Yvelines. Pour «Libération», il tient la chronique régulière d’une société suspendue à l’évolution du coronavirus.",2021-07-27,https://www.liberation.fr/societe/sante/vaccin-covid-19-et-pass-sanitaire-le-bon-la-brute-et-le-truand-20210727_SIGRAIDAO5CB7LT2CMJFBJPHQM/
LIB_2021_263,"Covid-19 : l’école élémentaire, principal relais de l’épidémie en France",Le taux d’incidence des élèves scolarisés en élémentaire est plus élevé que chez n’importe quelle autre classe d’âge.,2021-12-06,https://www.liberation.fr/societe/covid-19-lecole-elementaire-principal-relais-de-lepidemie-en-france-20211206_GTSG5B55SNGUXERO64C7SOBN2Y/
LIB_2021_264,Covid-19 : Martin Hirsch appelle les Français à soutenir l’hôpital en se retenant de faire «la bamba partout»,"Sur RTL, le patron des hôpitaux de Paris regrette que, contrairement à la première vague où les soignants étaient considérés comme des héros, ils soient désormais vu comme « des emmerdeurs ».",2021-12-13,https://www.liberation.fr/societe/sante/covid-19-martin-hirsch-appelle-les-francais-a-soutenir-lhopital-en-se-retenant-de-faire-la-bamba-partout-20211213_64Q5MAER75DQHIHZEIBV4G42UA/
